time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1708937377.21962261,0.03173112,49826,0.00029991,0.00000000,0,0.00000070,28063,28126,109,0.00219797
1708937377.31946039,0.02774662,48976,0.00031387,0.00000000,0,0.00000081,28126,28204,135,0.00290120
1708937377.41949224,0.02593013,49465,0.00027043,0.00000000,0,0.00000103,28204,28247,118,0.00249601
1708937377.51954103,0.04397113,48860,0.00028362,0.00000000,0,0.00000106,28247,28299,103,0.00727723
1708937377.61941004,0.03619441,49661,0.00060989,0.00000000,0,0.00000114,28299,28352,127,0.00421655
1708937377.71942663,0.03326941,49312,0.00029015,0.00000000,0,0.00000192,28352,28398,118,0.00280508
1708937377.81949377,0.02266670,49285,0.00026324,0.00000000,0,0.00000072,28398,28434,106,0.00349995
1708937377.91951466,0.02837871,50204,0.00036649,0.00000000,0,0.00000085,28434,28454,131,0.00527305
1708937378.01946545,0.03041930,49402,0.00027668,0.00000000,0,0.00000068,28454,28526,126,0.00463305
1708937378.11957979,0.04048463,49483,0.00036107,0.00000000,0,0.00000064,28526,27544,125,0.00530279
1708937378.21945667,0.02921813,50095,0.00037492,0.00000000,0,0.00000069,27544,27643,116,0.00596192
1708937378.31938744,0.03926651,49850,0.00033583,0.00000000,0,0.00000100,27643,27731,103,0.00295140
1708937378.41984224,0.04369788,49208,0.00021111,0.00000000,0,0.00000134,27731,27811,105,0.00534957
1708937378.51940060,0.02618708,50370,0.00026101,0.00000000,0,0.00000086,27811,27918,139,0.00512689
1708937378.61961865,0.03415229,49703,0.00024614,0.00000000,0,0.00000082,27918,27992,105,0.00364968
1708937378.71983480,0.02596740,49603,0.00025479,0.00000000,0,0.00000079,27992,28099,146,0.00385133
1708937378.81943417,0.02966786,50571,0.00028525,0.00000000,0,0.00000063,28099,28182,126,0.00420710
1708937378.91941571,0.03689948,49522,0.00047449,0.00000000,0,0.00000087,28182,28243,127,0.00564349
1708937379.01954412,0.03050247,49939,0.00090223,0.00000000,0,0.00000059,28243,28305,115,0.00386704
1708937379.11949492,0.03245863,50829,0.00025103,0.00000000,0,0.00000067,28305,28399,139,0.00345164
1708937379.21941948,0.02399550,49301,0.00026485,0.00000000,0,0.00000110,28399,28444,117,0.00913219
1708937379.31946659,0.02252717,49045,0.00058256,0.00000000,0,0.00000136,28444,28507,143,0.00651385
1708937379.41952991,0.02537785,49848,0.00031055,0.00000000,0,0.00000068,28507,28584,146,0.00298289
1708937379.51937151,0.02667906,49726,0.00042090,0.00000000,0,0.00000082,28584,28640,133,0.00207363
1708937379.61983633,0.04788454,49454,0.00169115,0.00000000,0,0.00000068,28640,28678,128,0.00365239
1708937379.71936297,0.04047555,49244,0.00027120,0.00000000,0,0.00000253,28678,28766,135,0.00560585
1708937379.81958532,0.03582295,49978,0.00048666,0.00000000,0,0.00000096,28766,28799,134,0.00309998
1708937379.91950822,0.02841663,49685,0.00022936,0.00000000,0,0.00000129,28799,28867,105,0.00541782
1708937380.01970005,0.02763489,50140,0.00027279,0.00000000,0,0.00000058,28867,28918,129,0.00887074
1708937380.11945820,0.03074299,50332,0.00032740,0.00000000,0,0.00000069,28918,28932,123,0.00316528
1708937380.21952820,0.02481369,51996,0.00030846,0.00000000,0,0.00000070,28932,29017,152,0.00241242
1708937380.31956315,0.05010471,48851,0.00079770,0.00000000,0,0.00000064,29017,29065,156,0.00299938
1708937380.41953611,0.03470719,49948,0.00025631,0.00000000,0,0.00000222,27950,28079,140,0.00608216
1708937380.51952338,0.02942331,48811,0.00058604,0.00000000,0,0.00000076,28079,28192,129,0.00334369
1708937380.61943817,0.03128962,47682,0.00031950,0.00000000,0,0.00000136,28192,28319,168,0.00257799
1708937380.71946740,0.03542377,49933,0.00025196,0.00000000,0,0.00000058,28319,28426,145,0.00341323
1708937380.81954384,0.02847223,49666,0.00023361,0.00000000,0,0.00000126,28426,28522,121,0.00267393
1708937380.91948485,0.03119972,50059,0.00025576,0.00000000,0,0.00000087,28522,28597,128,0.00548075
1708937381.01944709,0.02596112,49209,0.00052661,0.00000000,0,0.00000081,28597,28669,115,0.00486494
1708937381.11940336,0.02342420,51798,0.00025005,0.00000000,0,0.00000072,28669,28758,132,0.00925287
1708937381.21945596,0.03327910,50125,0.00105551,0.00000000,0,0.00000101,28758,28815,124,0.00315570
1708937381.31941652,0.03516822,51666,0.00036368,0.00000000,0,0.00000102,28815,28884,133,0.00311170
1708937381.41948009,0.02321992,49483,0.00025738,0.00000000,0,0.00000103,28884,28959,119,0.00547957
1708937381.51938152,0.03105612,49544,0.00083827,0.00000000,0,0.00000062,28959,29000,126,0.00546520
1708937381.61972523,0.03887118,49134,0.00057256,0.00000000,0,0.00000113,29000,29088,144,0.00339999
1708937381.71938682,0.02866308,47553,0.00047829,0.00000000,0,0.00000079,29088,29174,149,0.00250706
1708937381.81947398,0.02825478,49637,0.00044300,0.00000000,0,0.00000105,29174,29283,146,0.00781522
1708937381.91947436,0.03385904,48095,0.00120606,0.00000000,0,0.00000076,29283,29344,127,0.00202395
1708937382.01951027,0.04618424,48567,0.00029598,0.00000000,0,0.00000144,29344,29425,138,0.00231024
1708937382.11945653,0.02500086,52061,0.00039506,0.00000000,0,0.00000066,29425,29464,131,0.00217007
1708937382.21947432,0.02440048,49126,0.00049878,0.00000000,0,0.00000067,29464,29547,136,0.00205390
1708937382.31946826,0.04111908,49498,0.00058057,0.00000000,0,0.00000189,29547,29574,140,0.00473128
1708937382.41939569,0.03106358,49983,0.00025838,0.00000000,0,0.00000063,29574,29608,110,0.00572694
1708937382.51948571,0.03598104,48114,0.00034588,0.00000000,0,0.00000077,29608,29675,154,0.01235754
1708937382.61948514,0.02349235,49603,0.00023721,0.00000000,0,0.00000076,29675,29738,113,0.00370763
1708937382.71935177,0.02792043,50528,0.00036425,0.00000000,0,0.00000064,29738,29789,138,0.00455495
1708937382.81945157,0.02795551,49980,0.00020215,0.00000000,0,0.00000083,29789,29845,92,0.00345692
1708937382.91957879,0.03683615,48956,0.00195430,0.00000000,0,0.00000087,29845,29898,145,0.00350947
1708937383.01941514,0.02953286,49786,0.00063857,0.00000000,0,0.00000129,29898,29906,123,0.00218159
1708937383.11936617,0.02558454,49427,0.00025968,0.00000000,0,0.00000068,29906,29963,112,0.00515237
1708937383.21969867,0.02861740,49392,0.00047905,0.00000000,0,0.00000059,29963,29989,108,0.00480715
1708937383.31944799,0.03842187,49899,0.00042977,0.00000000,0,0.00000137,29989,29980,121,0.00213231
1708937383.41971612,0.02833747,50069,0.00031138,0.00000000,0,0.00000073,29980,30026,139,0.00260009
1708937383.51948452,0.03073223,49391,0.00035398,0.00000000,0,0.00000070,30026,30029,121,0.00207288
1708937383.61948133,0.02199696,52576,0.00035669,0.00000000,0,0.00000073,30029,30012,122,0.00411028
1708937383.71948314,0.03202447,52106,0.00023361,0.00000000,0,0.00000066,30012,30046,108,0.00334600
1708937383.81939006,0.02852276,50377,0.00045669,0.00000000,0,0.00000098,30046,30111,119,0.00278237
1708937383.91942191,0.02707548,49762,0.00028046,0.00000000,0,0.00000072,30111,30189,131,0.00323858
1708937384.01936579,0.02673601,47949,0.00042834,0.00000000,0,0.00000075,30189,30144,127,0.00322261
1708937384.11935186,0.03555613,49037,0.00049950,0.00000000,0,0.00000074,30144,30188,115,0.00351686
1708937384.21951032,0.02746590,49138,0.00028764,0.00000000,0,0.00000074,30188,30253,117,0.00929217
1708937384.31942058,0.02695267,49702,0.00090843,0.00000000,0,0.00000094,30253,30202,116,0.00321951
1708937384.41949439,0.03157695,47963,0.00045075,0.00000000,0,0.00000069,30202,30248,121,0.00317870
1708937384.51943326,0.02468404,50078,0.00029322,0.00000000,0,0.00000059,30248,30316,116,0.00540320
1708937384.61974573,0.02956547,49750,0.00046498,0.00000000,0,0.00000086,30316,30385,131,0.00493805
1708937384.71947980,0.02996640,47446,0.00043377,0.00000000,0,0.00000078,30385,30464,133,0.00274526
1708937384.81959438,0.02340542,51152,0.00031412,0.00000000,0,0.00000124,30464,30516,131,0.01034842
1708937384.91953659,0.04595514,49813,0.00026818,0.00000000,0,0.00000081,30516,30542,86,0.00280096
1708937385.01957369,0.02311658,49762,0.00032872,0.00000000,0,0.00000074,30542,30580,124,0.00252842
1708937385.11945105,0.03098531,50358,0.00056845,0.00000000,0,0.00000083,30580,30615,154,0.00317744
1708937385.21946907,0.02422769,49672,0.00038855,0.00000000,0,0.00000116,30615,30662,107,0.00525384
1708937385.31946158,0.02876526,49761,0.00038794,0.00000000,0,0.00000100,30662,30667,138,0.00988475
1708937385.41941118,0.02302733,50427,0.00044235,0.00000000,0,0.00000066,30667,30720,130,0.00574804
1708937385.51934838,0.02676999,49167,0.00040804,0.00000000,0,0.00000071,30720,30712,135,0.00544022
1708937385.61949587,0.02839321,49522,0.00024146,0.00000000,0,0.00000088,30712,30710,102,0.00374415
1708937385.71938276,0.03663198,49821,0.00029175,0.00000000,0,0.00000201,30710,30281,125,0.00213002
1708937385.81935954,0.06649510,50174,0.00027605,0.00000000,0,0.00000250,30281,30379,130,0.00311024
1708937385.91946554,0.02603571,50906,0.00046266,0.00000000,0,0.00000090,30379,30453,113,0.00204832
1708937386.01948261,0.03296998,51820,0.00032239,0.00000000,0,0.00000096,30453,30503,133,0.00384053
1708937386.11939454,0.02652338,49942,0.00032277,0.00000000,0,0.00000098,30503,30590,135,0.00432478
1708937386.21948743,0.03755651,49397,0.00032754,0.00000000,0,0.00000092,30590,30649,130,0.00213436
1708937386.31954479,0.02719173,50505,0.00023551,0.00000000,0,0.00000076,30649,30691,93,0.00490785
1708937386.41944575,0.02808019,50386,0.00030474,0.00000000,0,0.00000055,30691,30794,147,0.00485701
1708937386.51981211,0.03991756,50161,0.00028980,0.00000000,0,0.00000131,30794,30833,92,0.00236199
1708937386.61938834,0.02483830,50468,0.00026144,0.00000000,0,0.00000101,30833,30883,97,0.00332597
1708937386.71946263,0.02456348,49003,0.00026883,0.00000000,0,0.00000105,30883,30963,122,0.00649535
1708937386.81945539,0.03118311,49331,0.00018132,0.00000000,0,0.00000065,29650,29751,105,0.00224743
1708937386.91958809,0.02432643,49343,0.00027139,0.00000000,0,0.00000067,29751,29848,114,0.00542465
1708937387.01949978,0.03965098,47893,0.00021793,0.00000000,0,0.00000046,29848,29918,101,0.00541312
1708937387.11942363,0.02502300,48768,0.00028145,0.00000000,0,0.00000128,29918,30007,106,0.01046937
1708937387.21936870,0.02577112,48456,0.00020702,0.00000000,0,0.00000060,30007,30083,109,0.00618102
1708937387.31936216,0.02402682,48939,0.00020703,0.00000000,0,0.00000058,30083,30160,112,0.00512462
1708937387.41947746,0.02420189,48262,0.00016060,0.00000000,0,0.00000055,30160,30222,80,0.00311479
1708937387.51941633,0.02352782,50152,0.00021123,0.00000000,0,0.00000054,30222,30286,114,0.00233040
1708937387.61939859,0.03048574,49728,0.00041912,0.00000000,0,0.00000070,30286,30356,106,0.00675663
1708937387.71943521,0.02542644,49854,0.00023314,0.00000000,0,0.00000046,30356,30437,120,0.00340245
1708937387.81943059,0.02490644,45785,0.00030006,0.00000000,0,0.00000051,30437,30517,134,0.00954019
1708937387.91952920,0.02949873,49139,0.00020518,0.00000000,0,0.00000048,30517,30585,115,0.00386037
1708937388.01943874,0.03443253,49629,0.00038745,0.00000000,0,0.00000056,30585,30648,118,0.00460258
1708937388.11948943,0.02566233,50195,0.00024351,0.00000000,0,0.00000110,30648,30670,110,0.00243201
1708937388.21936727,0.02964604,49868,0.00031524,0.00000000,0,0.00000098,30670,30719,108,0.00358261
1708937388.31956220,0.02297018,49633,0.00017199,0.00000000,0,0.00000128,30719,30763,90,0.00370568
1708937388.41951084,0.02626633,50017,0.00033841,0.00000000,0,0.00000069,30763,30838,125,0.00258425
1708937388.51935053,0.02122652,49808,0.00020938,0.00000000,0,0.00000072,30838,30879,107,0.00228963
1708937388.61936569,0.02139134,50933,0.00028701,0.00000000,0,0.00000063,30879,30940,138,0.00439521
1708937388.71946383,0.02465807,50224,0.00047152,0.00000000,0,0.00000109,30940,30978,133,0.00290127
1708937388.81938076,0.03608579,49176,0.00043490,0.00000000,0,0.00000073,30978,31015,128,0.01158026
1708937388.91956353,0.03021804,50320,0.00026471,0.00000000,0,0.00000047,31015,31057,129,0.00227526
1708937389.01949668,0.02707565,49796,0.00050075,0.00000000,0,0.00000069,31057,31149,136,0.00316846
1708937389.11946774,0.02815122,49057,0.00027745,0.00000000,0,0.00000057,31149,31207,117,0.00298746
1708937389.21939874,0.02620764,50331,0.00056739,0.00000000,0,0.00000059,31207,31243,164,0.00238455
1708937389.31952906,0.03056980,50259,0.00030084,0.00000000,0,0.00000055,31243,31290,135,0.00293343
1708937389.41945553,0.02338385,51250,0.00029103,0.00000000,0,0.00000054,31290,31361,125,0.00454994
1708937389.51956677,0.02839370,49588,0.00033407,0.00000000,0,0.00000058,31361,31390,142,0.00396834
1708937389.61936593,0.03399577,50069,0.00081664,0.00000000,0,0.00000087,31390,31457,135,0.00274584
1708937389.71955681,0.04723590,50622,0.00098376,0.00000000,0,0.00000070,31457,31480,117,0.00573763
1708937389.81945395,0.02965289,52274,0.00107601,0.00000000,0,0.00000065,31480,31543,157,0.00259567
1708937389.91939330,0.02931709,49661,0.00069651,0.00000000,0,0.00000053,31543,31547,147,0.00400537
1708937390.01941872,0.03538713,49720,0.00060780,0.00000000,0,0.00000135,31547,31586,107,0.00285868
1708937390.11948824,0.03133650,50172,0.00028508,0.00000000,0,0.00000084,31586,31636,109,0.00218830
1708937390.21948361,0.03454430,49112,0.00052285,0.00000000,0,0.00000091,31636,31693,131,0.00233251
1708937390.31942272,0.03826408,50415,0.00048510,0.00000000,0,0.00000142,31693,31752,131,0.00261634
1708937390.41946316,0.02338227,49813,0.00049792,0.00000000,0,0.00000072,31752,31789,136,0.00567702
1708937390.51945400,0.02569844,50316,0.00057861,0.00000000,0,0.00000099,31789,31842,150,0.00535749
1708937390.61957908,0.03617027,50122,0.00054486,0.00000000,0,0.00000045,31842,31900,133,0.00267477
1708937390.71957040,0.02574232,50350,0.00039708,0.00000000,0,0.00000052,31900,31879,143,0.00215760
1708937390.81944728,0.02769738,50577,0.00049347,0.00000000,0,0.00000057,31879,31957,159,0.00359735
1708937390.91948986,0.02583452,50383,0.00047306,0.00000000,0,0.00000052,31957,32002,145,0.00386651
1708937391.01949382,0.03172285,49711,0.00027450,0.00000000,0,0.00000081,32002,32045,125,0.00525343
1708937391.11944795,0.02426040,50808,0.00025459,0.00000000,0,0.00000081,32045,32074,117,0.00336079
1708937391.21952057,0.03672783,49284,0.00055447,0.00000000,0,0.00000064,32074,32081,135,0.00276875
1708937391.31947041,0.02580293,49891,0.00037256,0.00000000,0,0.00000043,32081,32118,115,0.00680498
1708937391.41949105,0.03252419,49068,0.00026286,0.00000000,0,0.00000105,32118,32165,130,0.00472695
1708937391.51942277,0.02562444,49591,0.00083976,0.00000000,0,0.00000071,32165,32196,159,0.00579109
1708937391.61953545,0.03271347,48726,0.00026015,0.00000000,0,0.00000055,32196,32212,96,0.00207435
1708937391.71943235,0.02856345,49850,0.00027770,0.00000000,0,0.00000071,32212,32270,117,0.00259340
1708937391.81948662,0.02804534,49711,0.00030817,0.00000000,0,0.00000053,32270,32304,112,0.00341978
1708937391.91949749,0.02536208,49110,0.00032004,0.00000000,0,0.00000062,32304,32341,121,0.00314674
1708937392.01955581,0.02724883,50153,0.00062644,0.00000000,0,0.00000056,32341,32422,125,0.00358523
1708937392.11948013,0.02433468,49562,0.00029293,0.00000000,0,0.00000056,32422,32442,98,0.00376907
1708937392.21947384,0.02379236,49770,0.00036439,0.00000000,0,0.00000051,32442,32488,138,0.00398977
1708937392.31945133,0.03953092,50132,0.00038235,0.00000000,0,0.00000059,32488,32504,103,0.00380463
1708937392.41947055,0.02194173,49818,0.00050174,0.00000000,0,0.00000067,32504,32572,119,0.00257837
1708937392.51951528,0.04118809,49905,0.00151757,0.00000000,0,0.00000068,32572,32598,102,0.00268601
1708937392.61944127,0.02352967,49791,0.00034647,0.00000000,0,0.00000051,32598,32654,148,0.00444593
1708937392.71945000,0.02661636,49694,0.00031504,0.00000000,0,0.00000048,32654,32659,114,0.00205563
1708937392.81939125,0.02445615,49904,0.00032428,0.00000000,0,0.00000057,32659,32684,127,0.00365952
1708937392.91942811,0.02920531,50114,0.00030595,0.00000000,0,0.00000069,32684,32705,120,0.01348469
1708937393.01952720,0.03351047,50217,0.00070446,0.00000000,0,0.00000052,32705,32526,145,0.00425366
1708937393.11940861,0.02221937,50322,0.00030009,0.00000000,0,0.00000055,32526,32579,125,0.00551097
1708937393.21938491,0.02545548,50452,0.00036074,0.00000000,0,0.00000078,32579,32591,127,0.00745105
1708937393.31941032,0.02591740,50504,0.00053391,0.00000000,0,0.00000049,32591,32631,126,0.00204754
1708937393.41944861,0.02969238,50945,0.00059643,0.00000000,0,0.00000052,32631,32675,124,0.00274122
1708937393.51943779,0.01996085,50876,0.00025589,0.00000000,0,0.00000056,32675,32755,129,0.00291708
1708937393.61936355,0.02459786,49884,0.00053118,0.00000000,0,0.00000084,32755,32658,113,0.00264394
1708937393.71963215,0.02150249,50568,0.00036032,0.00000000,0,0.00000060,32658,32460,122,0.00327324
1708937393.81946230,0.02857270,50633,0.00025746,0.00000000,0,0.00000051,32460,32535,107,0.00220293
1708937393.91943526,0.02410768,50767,0.00021547,0.00000000,0,0.00000053,32535,32609,98,0.00646791
1708937394.01939702,0.02829612,48924,0.00026810,0.00000000,0,0.00000132,32609,32664,107,0.00516470
1708937394.11947966,0.03127296,48514,0.00026078,0.00000000,0,0.00000052,32664,32753,131,0.00760257
1708937394.21942449,0.03491762,50546,0.00023692,0.00000000,0,0.00000054,32753,32822,114,0.00469331
1708937394.31958747,0.01949592,50300,0.00023875,0.00000000,0,0.00000054,32822,32879,119,0.00284755
1708937394.41944265,0.02716266,50281,0.00026889,0.00000000,0,0.00000053,32879,32948,133,0.00440754
1708937394.51939344,0.03911271,49983,0.00024028,0.00000000,0,0.00000056,32948,32998,103,0.00324121
1708937394.61946130,0.02966716,52444,0.00033967,0.00000000,0,0.00000129,32998,33071,141,0.00206690
1708937394.71945620,0.02498824,49922,0.00031180,0.00000000,0,0.00000054,33071,33145,99,0.00278991
1708937394.81953573,0.02740084,51037,0.00032396,0.00000000,0,0.00000098,33145,33163,136,0.00325837
1708937394.91946220,0.02472091,50343,0.00031235,0.00000000,0,0.00000053,33163,33201,121,0.00205566
1708937395.01940274,0.02492834,51261,0.00063112,0.00000000,0,0.00000042,33201,33261,172,0.00857234
1708937395.11942458,0.02615360,51044,0.00066136,0.00000000,0,0.00000058,33261,33283,100,0.01097859
1708937395.21944499,0.02156732,51102,0.00029577,0.00000000,0,0.00000053,33283,33337,112,0.00632875
1708937395.31943369,0.03406073,50462,0.00029202,0.00000000,0,0.00000043,33337,33398,132,0.00204746
1708937395.41942573,0.02431723,50609,0.00052917,0.00000000,0,0.00000051,33398,33396,104,0.00308942
1708937395.51948643,0.03774263,50417,0.00055421,0.00000000,0,0.00000047,33396,33421,103,0.00551745
1708937395.61952305,0.02710462,49914,0.00030026,0.00000000,0,0.00000111,33421,33493,140,0.00222260
1708937395.71947026,0.03847106,49437,0.00093926,0.00000000,0,0.00000110,33493,32203,138,0.00246415
1708937395.81944132,0.02911622,49715,0.00018060,0.00000000,0,0.00000058,32203,32286,94,0.00253338
1708937395.91946697,0.03241757,50872,0.00020835,0.00000000,0,0.00000071,32286,32371,106,0.00287052
